"","w_delta11_mu","z_delta11_mu","w_delta18_mu","z_delta18_mu"
"14519",1.51048,-2.41377,0.194078,-0.0633178
"14520",1.53581,-1.89273,-0.111741,0.126254
"14521",1.4199,-2.54619,0.507197,0.101363
"14522",1.76803,-2.56846,-0.287393,-0.499321
"14523",0.71514,-1.22822,-0.158733,-0.286414
"14524",0.927348,-1.75175,-0.184878,-0.161197
"14525",1.78086,-2.9543,-0.207188,0.12272
"14526",1.74222,-2.25259,0.0121703,-0.115209
"14527",1.63304,-2.461,0.402534,-0.631312
"14528",1.62261,-2.03343,0.255508,-0.414817
"14529",1.37737,-1.90817,0.640834,-0.648741
"14530",1.27251,-1.04148,0.401507,0.211173
"14531",0.352059,-1.00793,0.259614,-0.580316
"14532",0.321467,-0.8307,0.431826,-0.265972
"14533",1.4953,-0.283545,0.262283,-0.295144
"14534",0.982756,-1.1515,0.248054,-0.347713
"14535",1.24349,-2.00756,-0.0280953,0.0730492
"14536",0.305114,-1.88736,-0.0136336,-0.0323888
"14537",1.90145,-1.6423,0.0773958,0.00922413
"14538",1.18568,-2.27908,0.230703,0.261582
"14539",1.6954,-2.04447,-0.153966,0.212502
"14540",1.47889,-2.05607,-0.0369731,0.0237962
"14541",1.2659,-2.14663,0.168448,0.0159853
"14542",1.54296,-2.20082,-0.0280498,0.190354
"14543",1.54503,-1.72533,0.222258,-0.296066
"14544",1.10788,-1.75823,0.0912302,0.164292
"14545",1.12172,-1.7552,0.0382486,0.251119
"14546",1.84659,-1.81964,0.109382,-0.190886
"14547",2.02017,-1.90101,0.145535,0.315388
"14548",1.58435,-2.02674,0.139676,0.120177
"14549",1.64334,-2.3996,0.0531106,-0.00308093
"14550",1.41848,-2.30593,0.243657,-0.0403899
"14551",1.75496,-2.23306,0.179119,-0.467487
"14552",1.80656,-1.579,0.174552,-0.30616
"14553",1.77085,-2.52398,-0.0144928,-0.695534
"14554",1.34145,-1.6648,0.0794032,0.408601
"14555",0.906706,-0.854112,0.232488,-0.697101
"14556",0.679833,-1.01344,0.446352,-0.327842
"14557",0.424715,-0.93291,0.246465,-0.158556
"14558",0.218632,-0.874632,0.202705,-0.269095
"14559",1.83971,-1.42023,-0.119533,0.201715
"14560",1.40527,-2.60933,-0.437983,0.933504
"14561",1.60217,-2.65262,-0.537283,1.01324
"14562",1.57415,-2.05019,0.164759,0.0179256
"14563",2.12518,-2.23697,-0.000891923,0.051787
"14564",0.49089,-1.34605,0.137543,0.137738
"14565",1.63579,-1.3541,0.245893,-0.334991
"14566",0.245744,-1.05768,0.472924,0.14355
"14567",0.92533,-1.19457,0.493172,-0.406532
"14568",1.22719,-1.24019,0.380577,-0.258779
"14569",1.2825,-2.04589,0.154743,-0.171412
"14570",1.09004,-1.28106,-0.0516552,0.325653
"14571",1.41457,-2.43523,0.373941,-0.300913
"14572",1.21134,-1.84598,0.325557,-0.129112
"14573",1.24613,-1.86528,0.175751,0.0331271
"14574",1.9437,-3.38547,-0.119874,0.247058
"14575",1.84176,-3.39177,0.0373106,0.296263
"14576",2.64422,-3.4933,0.110261,-0.100639
"14577",2.03566,-2.91092,0.0936741,-0.0903964
"14578",1.58793,-2.64974,0.0346153,0.0137263
"14579",2.13917,-3.44185,0.34635,-0.675118
"14580",1.64587,-3.29388,0.345107,0.0184533
"14581",2.14745,-3.10718,-0.00732386,-0.0989642
"14582",1.72807,-2.94533,0.295907,0.0624943
"14583",1.97352,-3.0501,0.071253,-0.289385
"14584",1.55931,-2.37501,-0.100931,0.0784921
"14585",1.5466,-2.14744,0.268386,-0.107868
"14586",1.53549,-2.28914,0.362301,-0.186471
"14587",1.56818,-2.27069,0.139868,-0.185314
"14588",1.37193,-2.24294,0.473631,-0.0185672
"14589",1.26368,-2.36246,-0.198406,-0.0260327
"14590",1.04629,-2.52601,0.0185868,0.0306237
"14591",1.68092,-1.93496,0.0786786,-0.129977
"14592",0.509142,-0.84222,0.608507,-0.598426
"14593",0.731122,-0.423865,0.85352,-0.41878
"14594",1.3858,-2.49453,0.457564,-0.338593
"14595",0.784264,-0.59204,0.0320017,0.262564
"14596",0.924168,-1.0813,-0.04902,0.177482
"14597",1.19043,-1.63183,-0.0631187,0.136604
"14598",1.53391,-1.84025,0.150547,0.0816022
"14599",0.829536,-1.4528,0.235329,0.249805
"14600",0.91547,-1.53113,0.256997,0.29534
"14601",1.08117,-0.700028,0.218192,-0.0581106
"14602",1.18655,-1.76167,0.17517,0.106918
"14603",1.04501,-0.228215,0.23622,0.00534995
"14604",1.18211,-1.07002,0.0785182,0.185678
"14605",1.54642,-1.26526,0.113593,-0.0315141
"14606",1.66591,-2.71746,-0.0664756,0.199856
"14607",0.680561,-0.59349,0.294537,-0.22914
"14608",3.0393,-5.43401,-0.0135215,0.30987
"14609",3.18126,-5.41306,-0.0514994,0.158535
"14610",3.06326,-5.42817,0.139266,0.022047
"14611",2.2733,-5.0365,-0.0367333,-0.0438983
"14612",3.37908,-4.41962,0.0948524,0.155491
"14613",3.372,-5.51365,-0.175745,0.125494
"14614",2.70965,-4.77287,0.240845,-0.310284
"14615",2.4113,-4.69109,0.192886,-0.407884
"14616",3.28343,-5.62291,0.218464,0.057163
"14617",2.31075,-4.94993,0.237486,-0.521258
"14618",2.58738,-4.67194,0.170316,0.0922847
"14619",2.35656,-4.07479,0.106701,-0.00912346
"14620",2.41595,-4.27448,0.0871384,0.189627
"14621",2.52328,-4.19773,-0.144967,0.241577
"14622",1.95976,-2.34105,0.412639,-0.41625
"14623",1.7516,-3.07393,0.234882,-0.239116
"14624",1.11011,-1.69409,0.599643,-0.106379
"14625",1.95349,-2.79178,-0.0500818,-0.245203
"14626",1.82179,-3.08555,0.596681,-0.621212
"14627",1.68259,-2.72581,0.44829,-0.473132
"14628",1.40553,-1.9307,0.250403,-0.312661
"14629",1.36451,-2.36192,0.316718,-0.488565
"14630",1.7449,-2.63303,0.185374,0.240415
"14631",1.61649,-2.48389,0.276338,0.0866275
"14632",1.53513,-2.56297,0.123038,-0.517643
"14633",1.51919,-2.58796,0.245681,-0.2471
"14634",1.47998,-2.58623,0.142733,-0.281121
"14635",1.45201,-2.14484,0.0861593,-0.202066
"14636",0.550557,-1.17182,-0.0860363,0.541568
"14637",1.10822,-1.10492,0.268184,-0.242261
"14638",0.487706,-0.69612,-0.311672,0.262867
"14639",1.08502,-0.312924,0.134976,-0.34773
"14640",0.541777,-0.549759,0.425325,-0.22902
"14641",0.754428,-1.20147,0.137382,-0.158006
"14642",1.13723,-0.851091,0.1235,0.139359
"14643",1.0372,-2.31644,-0.139695,0.231495
"14644",1.23601,-1.73805,-0.0881055,0.240903
"14645",1.30988,-1.98292,0.118205,0.34949
"14646",1.12071,-0.739178,0.378289,0.122113
"14647",1.10669,-1.73178,-0.00954329,0.464621
"14648",0.914721,-1.15254,-0.327053,0.684534
"14649",0.888479,-0.784125,0.184417,-0.242974
"14650",0.985053,-1.33041,0.00805137,-0.1986
"14651",1.11827,-1.31359,0.152784,-0.319968
"14652",1.53882,-1.98371,-0.202126,0.0316591
"14653",1.25309,-3.63272,-0.022957,0.0256989
"14654",1.68095,-2.68063,0.0445528,-0.063934
"14655",0.759596,-0.970464,-0.260652,0.587873
"14656",0.62019,-0.777475,-0.183576,0.499025
"14657",0.0815763,0.0132134,0.0696798,0.0491146
"14658",1.9142,-1.8779,0.0908358,-0.00522455
"14659",1.75021,-3.0231,-0.20838,0.56616
"14660",1.47894,-2.94739,-0.135786,0.30807
"14661",1.06585,-1.79696,0.204838,0.134461
"14662",1.81151,-2.67462,0.0890877,0.00224587
"14663",1.29747,-1.52376,0.297033,-0.101309
"14664",1.32831,-1.92513,0.141753,-0.18111
"14665",0.989151,-1.18321,0.120238,0.323646
"14666",0.871556,-1.05194,0.109516,0.423286
"14667",1.23194,-1.79511,-0.217214,0.0549063
"14668",0.813538,-0.940607,0.456059,-0.0166333
"14669",1.15042,-1.39087,0.39495,-0.585794
"14670",1.21192,-1.98275,0.292444,-0.198021
"14671",1.16659,-1.93938,0.365271,-0.0946626
"14672",0.767409,-0.899095,0.19185,-0.0709443
"14673",1.2432,-1.18293,0.185128,-0.641805
"14674",1.37769,-1.20265,0.120139,-0.0574968
"14675",1.08744,-1.2765,-0.00122333,0.0742598
"14676",1.19012,-1.44859,0.0698958,0.238925
"14677",1.32003,-1.55783,-0.0337046,0.334882
"14678",1.14728,-2.0305,0.00766615,0.300477
"14679",1.03535,-1.51783,-0.235599,-0.16066
"14680",0.95965,-2.06229,-0.33499,0.52199
"14681",0.283592,-1.13134,0.162107,-0.201087
"14682",1.12416,-0.833087,0.0304849,-0.375189
"14683",0.439309,-0.494373,0.134469,0.632325
"14684",1.36888,-2.10696,0.0857317,0.0542545
"14685",0.992259,-1.77849,-0.173339,-0.033361
"14686",1.29219,-1.39935,-0.0662533,0.735811
"14687",0.998423,-1.27073,0.458878,-0.553932
"14688",0.837143,-1.41255,0.197994,-0.0781035
"14689",1.13572,-1.60456,0.13256,0.0411658
"14690",1.06519,-1.31774,0.15757,-0.246923
"14691",0.884029,-1.2086,0.242305,0.00848493
"14692",0.997195,-1.44283,0.189849,-0.0912646
"14693",0.801732,-2.05152,0.332077,-0.0865471
"14694",1.23366,-0.971556,-0.056794,-0.0912706
"14695",1.67719,-1.53912,-0.397594,0.392119
"14696",1.21038,-1.90189,-0.033811,0.0806338
"14697",1.59018,-2.59316,0.182221,0.155288
"14698",1.77367,-2.71007,0.146,-0.187687
"14699",1.54155,-2.97389,0.036088,0.152931
"14700",1.43951,-2.01674,-0.0625686,0.339598
"14701",1.85718,-2.60326,-0.0421522,0.426164
"14702",1.4655,-2.4333,-0.0606217,0.311937
"14703",1.32288,-1.08891,0.433135,-0.4114
"14704",1.07711,-1.15238,0.327932,-0.509829
"14705",1.24364,-1.14575,0.235811,-0.250745
"14706",1.04988,-0.788612,0.128653,0.0216547
"14707",0.868998,-1.88451,0.141257,-0.154695
"14708",1.92835,-2.03753,0.186911,-0.127713
"14709",0.444025,-0.605585,0.262804,-0.170694
"14710",1.69674,-1.69395,0.144299,0.449424
"14711",1.2903,-1.14651,0.194585,0.220532
"14712",1.43327,-1.57549,-0.199995,0.401121
"14713",1.01446,-1.4166,-0.116946,0.40722
"14714",1.34748,-1.30754,-0.0991959,0.38202
"14715",0.691667,-1.21593,-0.0377058,0.411074
"14716",1.00698,-1.52946,0.235124,-0.0386332
"14717",1.20379,-1.92699,-0.110432,0.0430068
"14718",1.3865,-1.4585,-0.117459,-0.112905
"14719",1.1356,-1.57948,0.131727,0.216195
"14720",0.615573,-0.933737,0.242671,-0.273799
"14721",1.59121,-1.75709,0.00625543,0.30727
"14722",0.65915,-0.9547,0.0987579,0.961552
"14723",0.374282,0.811984,0.379157,0.0260988
"14724",1.12261,-2.02212,0.524818,-0.742816
"14725",1.08088,-0.659081,-0.0201481,0.0160831
"14726",1.32522,-2.07691,0.19382,-0.299335
"14727",0.455378,-0.106153,0.150577,-0.506832
"14728",0.970305,-1.05824,0.345905,-0.67344
"14729",0.464535,-0.47742,0.344179,-0.635542
"14730",1.46316,-1.46474,-0.0915154,-0.243366
"14731",1.09672,-1.43784,0.280642,-0.265918
"14732",0.946961,-2.20472,0.069731,0.0293968
"14733",1.84225,-2.54681,0.424958,-0.24688
"14734",1.27931,-2.48543,0.318229,-0.290818
"14735",1.4153,-2.37478,0.211776,-0.493929
"14736",1.26191,-2.07689,-0.0237226,0.0601234
"14737",1.35374,-1.88526,0.20504,-0.222088
"14738",1.64881,-1.20139,0.222567,0.108857
"14739",2.01143,-1.9847,0.249677,0.68869
"14740",1.2984,-1.21967,-0.09518,-0.121322
"14741",1.3632,-1.67019,-0.358152,0.70978
"14742",1.36096,-2.10154,-0.231064,0.136466
"14743",1.34948,-2.11711,0.0326921,0.43381
"14744",0.990858,-1.12846,0.118271,-0.427865
"14745",0.845232,-0.678823,0.765368,0.344325
"14746",1.65845,-2.80555,-0.485472,-0.0943241
"14747",1.08121,-1.39755,0.0404539,1.84642
"14748",1.08716,-1.66765,0.0775978,1.71968
"14749",1.08476,-1.8194,0.281254,1.72024
"14750",0.478893,-0.849472,0.100072,1.79304
"14751",0.982619,-1.28951,0.371157,-0.71482
"14752",1.04619,-1.53261,0.234962,0.116235
"14753",0.640477,-0.99072,0.0786525,-0.151985
"14754",0.953306,-1.8446,0.0146873,-0.145692
"14755",0.566841,-0.176761,-0.261876,0.351895
"14756",1.12347,-0.742353,-0.272631,0.00667129
"14757",0.713735,-1.82402,-0.163439,0.229873
"14758",0.821521,-1.02744,0.0905724,0.0706051
"14759",0.83924,-0.685251,-0.219922,0.230184
"14760",1.00614,-2.71975,0.0756976,0.358492
"14761",0.257786,-2.14442,-0.194818,0.245345
"14762",0.333227,-0.0602449,-0.013839,0.075964
"14763",1.53291,-1.63864,0.0378417,0.267785
"14764",1.12279,-1.90381,-0.0222212,0.0118944
"14765",1.20396,-1.73699,0.0905473,0.201926
"14766",1.45972,-1.65559,0.221417,-0.570174
"14767",1.14912,-2.36736,-0.0133991,0.0179804
"14768",1.45561,-2.12576,0.024165,-0.0414462
"14769",1.3747,-2.0586,0.187373,-0.385847
"14770",1.32557,-1.48007,0.354038,-0.347276
"14771",1.54532,-2.30341,0.0240074,0.226537
"14772",1.26689,-2.90201,-0.0437335,0.0620346
"14773",1.70978,-2.30346,0.225754,0.313846
"14774",1.35328,-0.796271,0.247973,-0.286712
"14775",1.99339,-1.16657,0.061227,-0.0579576
"14776",0.862565,-1.21864,0.10793,0.206746
"14777",-0.0891719,0.118299,0.252343,-0.354529
"14778",0.49771,-0.596049,0.416424,-0.375762
"14779",0.803253,-0.0855425,0.121544,0.0337923
"14780",1.05757,-0.291074,-0.0259195,0.145921
"14781",0.625246,-1.69919,-0.121076,0.41633
"14782",0.745557,-0.121216,0.0655166,0.217585
"14783",0.70298,-0.791095,0.262315,-0.204972
"14784",0.939946,-0.732271,-0.0081695,0.256538
"14785",1.9103,-3.11633,0.290633,-0.552153
"14786",1.07954,-1.18932,0.237194,-0.29761
"14787",1.47389,-1.9621,0.398549,-0.372376
"14788",1.46956,-0.980476,0.0821515,-0.269406
"14789",1.27132,-1.47751,0.088264,-0.332854
"14790",0.86064,-1.24991,0.0694327,0.237103
"14791",1.6152,-1.63923,0.165575,-0.346576
"14792",0.909988,-1.36764,0.0384717,-0.378938
"14793",0.982433,-1.6054,0.316617,-0.388939
"14794",1.10989,-1.78878,-0.220212,0.403159
"14795",1.46964,-2.32939,-0.266819,0.49886
"14796",1.74138,-2.43101,-0.296824,0.249947
"14797",1.65851,-1.64137,0.120891,-0.167842
"14798",0.477995,-1.606,0.0841873,-0.289377
"14799",1.86882,-2.0403,0.154359,0.285949
"14800",1.42027,-2.66446,0.0432644,0.301562
"14801",1.29709,-1.65122,0.02617,0.329274
"14802",1.09086,-1.65979,0.293508,0.0145265
"14803",1.90503,-2.2483,0.0816724,-0.448367
"14804",1.06451,-1.98857,0.122049,0.324942
"14805",0.951003,-2.02638,0.165302,-0.320244
"14806",0.524029,-1.14665,-0.0385326,0.535833
"14807",1.10475,-2.35277,0.0252566,0.168738
"14808",1.0962,-2.48985,0.152422,0.428844
"14809",0.904517,-1.37147,-0.134258,0.214906
"14810",0.809873,-0.62179,0.123578,0.16235
"14811",0.78196,-1.14636,0.0711933,0.138119
"14812",0.627554,-1.51498,0.0778317,-0.224022
"14813",1.35887,-1.19764,0.0495037,0.10777
"14814",1.35473,-1.74436,0.0108961,-0.108309
"14815",0.944013,-1.22188,-0.0148096,0.34573
"14816",0.887519,-0.884873,-0.137001,0.13751
"14817",1.81933,-2.32397,0.355089,-0.452925
"14818",1.22032,-2.44753,0.3801,-0.625967
"14819",4.18008,-8.52603,-0.286565,1.01138
"14820",4.45932,-8.71917,-0.089163,-0.040062
"14821",4.22713,-8.00562,0.417891,0.152985
"14822",4.25908,-7.10939,0.295892,-0.549574
"14823",5.14315,-8.99954,-0.112042,0.24757
"14824",5.87894,-11.0797,-0.0543617,0.448755
"14825",5.83399,-10.5944,0.0664561,-0.274799
"14826",5.00601,-9.1986,0.132885,-0.0927618
"14827",4.80707,-9.00342,0.062461,-0.234441
"14828",5.70968,-10.439,0.010605,-0.18871
"14829",5.47594,-10.4712,0.165454,0.522269
"14830",5.3126,-10.266,-0.187,-0.507628
"14831",5.85693,-11.274,0.165804,0.628455
"14832",5.76293,-11.1917,0.00335782,0.295065
"14833",5.98886,-10.8619,-0.0556879,0.259562
"14834",5.72541,-10.7642,-0.00816064,0.140494
"14835",5.88982,-11.3986,0.240217,-0.261645
"14836",6.09113,-11.9172,0.0927164,0.0579819
"14837",6.15776,-11.0636,0.143716,-0.242122
"14838",5.96438,-11.1401,0.145136,0.0637737
"14839",5.72987,-11.3828,0.141277,-0.253252
"14840",5.20596,-10.3932,-0.0354166,-0.0909834
"14841",4.78701,-8.99224,-0.0183746,0.298898
"14842",5.01407,-9.92515,0.0212857,0.394449
"14843",4.83232,-9.32854,0.0261501,0.274444
"14844",4.32158,-8.50178,0.0852197,0.374958
"14845",4.71401,-8.93334,0.203252,-0.366359
"14846",4.75538,-8.95449,0.61761,-0.534402
"14847",4.72411,-9.00567,0.6169,-0.585171
"14848",4.87769,-9.364,0.235737,-0.435563
"14849",4.67205,-7.0919,0.536396,-0.563758
"14850",4.79212,-8.56234,0.256657,-0.254547
"14851",4.22625,-7.89081,0.126865,0.242302
"14852",5.01782,-8.10803,0.405668,0.285812
"14853",4.47403,-8.51628,0.28903,-0.107729
"14854",4.73525,-8.64484,0.34291,0.108203
"14855",4.29116,-8.60081,0.0156774,-0.182966
"14856",4.37148,-8.37239,0.323501,0.273206
"14857",4.00916,-7.74262,0.0348206,0.345406
"14858",3.70751,-6.67976,-0.0664674,0.0681338
"14859",3.7566,-6.48991,0.0787602,-0.208423
"14860",3.35539,-5.51981,0.135783,-0.305601
"14861",3.79222,-6.6951,-0.151978,0.170666
"14862",3.36488,-6.25364,-0.0178376,-0.0106426
"14863",2.82028,-5.7068,0.126394,-0.126294
"14864",3.20101,-4.82748,-0.0940451,0.447354
"14865",4.54415,-8.7102,0.214423,-0.552423
"14866",3.30827,-5.27346,0.043725,0.0343124
"14867",2.98474,-5.26904,0.10935,-0.147993
"14868",2.68469,-4.41167,0.153292,0.0243752
"14869",1.61635,-2.1532,-0.403007,0.725081
"14870",0.982089,-1.16969,0.270466,-0.384306
"14871",1.57857,-2.26456,0.177998,-0.172669
"14872",1.57092,-2.02437,0.358941,-0.335372
"14873",2.08142,-2.53446,0.333022,-0.464908
"14874",1.04019,-2.57506,-0.128969,0.639551
"14875",1.39981,-2.55025,-0.146474,0.349462
"14876",1.3494,-1.97917,-0.229698,0.569659
"14877",1.28561,-1.82476,-0.251866,0.717847
"14878",0.874007,-0.422769,0.132029,-0.197493
"14879",0.811493,-0.281019,0.0978429,-0.0417513
"14880",-0.214945,-0.348144,0.286619,-0.435735
"14881",-0.661288,0.496686,0.239888,-0.129964
"14882",0.797628,-0.686317,0.311337,0.00167226
"14883",0.579465,-0.422967,0.203268,-0.316978
"14884",1.22062,-1.17306,-0.0435333,0.0332426
"14885",0.798757,-0.848824,0.426621,-0.377362
"14886",0.50217,-1.68581,0.26732,-0.558547
"14887",0.459126,-1.06494,0.15319,-0.255127
"14888",1.20675,-0.704462,0.114651,0.0893271
"14889",0.860391,-1.19794,0.203599,-0.365417
"14890",0.663798,-0.812271,0.302102,-0.192646
"14891",0.806019,-1.29169,0.255656,-0.153219
"14892",1.10299,-1.34759,0.28458,-0.169733
"14893",0.948398,-1.14247,0.142258,0.123953
"14894",1.10109,-1.27669,-0.0033982,0.233517
"14895",1.89741,-2.67837,-0.133114,0.221783
"14896",1.73196,-2.60838,0.0419456,-0.0673726
"14897",0.759739,-0.966911,-0.213542,0.379761
"14898",1.62547,-2.24111,-0.15269,0.428713
"14899",1.43501,-1.935,-0.385208,1.1892
"14900",0.729572,-1.01234,0.228566,-0.155413
"14901",0.942157,-0.763608,0.0361118,-0.26016
"14902",1.15206,-0.911451,0.292788,0.0155582
"14903",0.527977,-1.03842,0.120131,-0.39243
"14904",0.453417,-1.3683,0.0489044,-0.213844
"14905",1.69807,-2.45118,0.29356,-0.425918
"14906",1.82441,-2.65497,0.237908,-0.420003
"14907",1.49263,-1.48734,0.276388,-0.417398
"14908",1.06368,-1.47788,0.151208,0.0931612
"14909",1.55518,-2.2614,0.0194882,-0.33142
"14910",1.35737,-1.78409,-0.0696535,-0.455604
"14911",1.36676,-1.67855,0.109791,0.0610593
"14912",0.723341,-0.870647,0.228813,-0.435063
"14913",0.946038,-0.93976,0.0505054,0.456144
"14914",1.58291,-1.64446,0.141481,-0.307115
"14915",1.41458,-2.24868,0.0348799,-0.354029
"14916",1.86668,-2.40566,0.0117361,0.683761
"14917",1.29303,-1.48313,0.119634,-0.354142
"14918",0.799207,-1.03521,0.517074,-0.977342
"14919",0.934036,-1.52654,0.510588,-0.196878
"14920",1.20312,-1.18786,0.187871,0.207085
"14921",0.920693,-1.6578,0.229837,-0.342443
"14922",0.960986,-1.68926,0.344299,-0.704684
"14923",0.96497,-1.62126,0.376223,-0.551085
"14924",1.0573,-1.49802,0.337639,-0.237333
"14925",1.1691,-1.95521,0.445521,-0.461559
"14926",1.00969,-1.29374,0.399028,-0.279813
"14927",0.901066,-1.00559,0.204366,-0.808625
"14928",0.85914,-1.38757,0.337187,0.248082
"14929",0.929688,-1.28406,0.0519446,-0.410762
"14930",0.929289,-1.32176,0.163821,0.05014
"14931",1.17302,-1.39672,0.275355,-0.451638
"14932",1.10224,-1.44016,0.026604,-0.0661119
"14933",0.781844,-0.640664,0.322171,0.032157
"14934",1.25959,-1.44709,-0.0491338,0.0735154
"14935",1.3411,-1.97387,-0.0831774,0.129226
"14936",1.27067,-1.34359,-0.0710199,0.336891
"14937",0.929709,-1.23293,-0.0120856,0.0113119
"14938",1.17443,-1.45154,-0.0143497,0.362837
"14939",0.994896,-1.21995,0.114416,0.122048
"14940",0.97968,-1.60903,0.139005,0.0907548
"14941",1.08216,-1.52727,0.173476,0.122564
"14942",2.23675,-3.40665,0.37276,-0.166761
"14943",1.78461,-3.04532,0.228808,-0.419266
"14944",2.63599,-5.02046,-0.0258892,0.412968
"14945",2.36969,-3.58453,-0.310806,0.0844935
"14946",1.90565,-3.46753,-0.289473,0.342124
"14947",1.21576,-1.52642,0.344682,-0.352201
"14948",1.08854,-1.43006,0.0277122,-0.454168
"14949",0.756936,-0.856017,-0.0966519,0.804474
"14950",1.09002,-1.08564,-0.351794,0.737983
"14951",0.798174,-1.57191,-0.0798933,0.0552052
"14952",2.07203,-2.19255,-0.112426,0.246359
"14953",1.94248,-1.09127,0.626255,-0.273975
"14954",0.0534344,-0.51197,-0.0229522,-0.300854
"14955",1.65244,-1.74951,0.0649289,0.0470895
"14956",2.02441,-1.44589,0.293309,-0.211209
"14957",0.996067,-2.02334,0.181982,-0.468951
"14958",1.38287,-2.33126,0.0907327,-0.205971
"14959",0.783488,-1.51061,0.170871,-0.0440825
"14960",1.01129,-1.60501,0.341485,-0.203585
"14961",1.08257,-1.31176,-0.220936,0.313571
"14962",1.69855,-2.39201,-0.26032,0.140632
"14963",1.34066,-2.5064,-0.222682,0.151808
"14964",1.82474,-2.53867,-0.058631,-0.156069
"14965",1.61673,-2.26331,-0.159026,1.02348
"14966",1.46947,-2.40787,0.0642263,0.548608
"14967",1.44318,-2.30982,-0.284618,0.583415
"14968",1.92921,-2.61047,-0.171778,0.554545
"14969",1.75208,-2.57211,-0.27273,0.0869593
"14970",1.70857,-2.47714,0.130567,0.558823
"14971",1.4484,-2.47029,0.0994232,-0.113691
"14972",1.60878,-2.06135,0.0503804,-0.020957
"14973",1.68552,-2.3411,-0.0754767,0.00381992
"14974",1.27445,-1.77453,0.315512,0.161644
"14975",1.22834,-1.58841,-0.208244,0.122946
"14976",1.37058,-2.15658,0.0954989,0.131093
"14977",1.46079,-1.82188,0.396686,-0.296653
"14978",1.46532,-2.53561,0.197612,-0.082076
"14979",1.57968,-2.0538,0.253436,-0.0482461
"14980",1.57959,-1.7342,0.256084,-0.536806
"14981",1.14224,-0.895866,-0.123761,0.397164
"14982",1.23079,-1.32004,-0.0275046,0.0297296
"14983",1.2031,-1.75723,0.150862,0.143606
